image_path,label,labels_encoded,split
Myopia/Myopia266.jpg,Myopia,6,test
Myopia/Myopia320.jpg,Myopia,6,test
Diabetic Retinopathy/DR1441.jpg,Diabetic Retinopathy,1,test
Myopia/Myopia285.jpg,Myopia,6,test
Diabetic Retinopathy/DR507.jpg,Diabetic Retinopathy,1,test
Glaucoma/Glaucoma320.jpg,Glaucoma,3,test
Macular Scar/Macular Scar218.jpg,Macular Scar,5,test
Macular Scar/Macular Scar286.jpg,Macular Scar,5,test
Diabetic Retinopathy/DR311.jpg,Diabetic Retinopathy,1,test
Macular Scar/Macular Scar236.jpg,Macular Scar,5,test
Myopia/Myopia361.jpg,Myopia,6,test
Glaucoma/Glaucoma1078.jpg,Glaucoma,3,test
Diabetic Retinopathy/DR959.jpg,Diabetic Retinopathy,1,test
Diabetic Retinopathy/DR1273.jpg,Diabetic Retinopathy,1,test
Diabetic Retinopathy/DR825.jpg,Diabetic Retinopathy,1,test
Diabetic Retinopathy/DR1223.jpg,Diabetic Retinopathy,1,test
Myopia/Myopia98.jpg,Myopia,6,test
Glaucoma/Glaucoma657.jpg,Glaucoma,3,test
Healthy/Healthy345.jpg,Healthy,4,test
Diabetic Retinopathy/DR1333.jpg,Diabetic Retinopathy,1,test
Myopia/Myopia409.jpg,Myopia,6,test
Diabetic Retinopathy/DR606.jpg,Diabetic Retinopathy,1,test
Diabetic Retinopathy/DR788.jpg,Diabetic Retinopathy,1,test
Glaucoma/Glaucoma1211.jpg,Glaucoma,3,test
Central Serous Chorioretinopathy [Color Fundus]/CSCR49.jpg,Central Serous Chorioretinopathy [Color Fundus],0,test
Glaucoma/Glaucoma634.jpg,Glaucoma,3,test
Retinitis Pigmentosa/Retinitis Pigmentosa22.jpg,Retinitis Pigmentosa,8,test
Macular Scar/Macular Scar73.jpg,Macular Scar,5,test
Healthy/Healthy968.jpg,Healthy,4,test
Diabetic Retinopathy/DR512.jpg,Diabetic Retinopathy,1,test
Central Serous Chorioretinopathy [Color Fundus]/CSCR91.jpg,Central Serous Chorioretinopathy [Color Fundus],0,test
Healthy/Healthy721.jpg,Healthy,4,test
Diabetic Retinopathy/DR1143.jpg,Diabetic Retinopathy,1,test
Healthy/Healthy704.jpg,Healthy,4,test
Diabetic Retinopathy/DR1478.jpg,Diabetic Retinopathy,1,test
Glaucoma/Glaucoma88.jpg,Glaucoma,3,test
Healthy/Healthy473.jpg,Healthy,4,test
Diabetic Retinopathy/DR1113.jpg,Diabetic Retinopathy,1,test
Healthy/Healthy618.jpg,Healthy,4,test
Diabetic Retinopathy/DR632.jpg,Diabetic Retinopathy,1,test
Healthy/Healthy481.jpg,Healthy,4,test
Diabetic Retinopathy/DR563.jpg,Diabetic Retinopathy,1,test
Diabetic Retinopathy/DR1101.jpg,Diabetic Retinopathy,1,test
Diabetic Retinopathy/DR1135.jpg,Diabetic Retinopathy,1,test
Macular Scar/Macular Scar297.jpg,Macular Scar,5,test
Diabetic Retinopathy/DR880.jpg,Diabetic Retinopathy,1,test
Healthy/Healthy425.jpg,Healthy,4,test
Diabetic Retinopathy/DR124.jpg,Diabetic Retinopathy,1,test
Diabetic Retinopathy/DR925.jpg,Diabetic Retinopathy,1,test
Healthy/Healthy430.jpg,Healthy,4,test
Diabetic Retinopathy/DR1029.jpg,Diabetic Retinopathy,1,test
Healthy/Healthy83.jpg,Healthy,4,test
Retinal Detachment/Retinal Detachment57.jpg,Retinal Detachment,7,test
Healthy/Healthy1015.jpg,Healthy,4,test
Glaucoma/Glaucoma34.jpg,Glaucoma,3,test
Healthy/Healthy816.jpg,Healthy,4,test
Diabetic Retinopathy/DR1509.jpg,Diabetic Retinopathy,1,test
Macular Scar/Macular Scar380.jpg,Macular Scar,5,test
Diabetic Retinopathy/DR623.jpg,Diabetic Retinopathy,1,test
Glaucoma/Glaucoma242.jpg,Glaucoma,3,test
Myopia/Myopia384.jpg,Myopia,6,test
Healthy/Healthy474.jpg,Healthy,4,test
Diabetic Retinopathy/DR144.jpg,Diabetic Retinopathy,1,test
Myopia/Myopia400.jpg,Myopia,6,test
Glaucoma/Glaucoma648.jpg,Glaucoma,3,test
Glaucoma/Glaucoma298.jpg,Glaucoma,3,test
Diabetic Retinopathy/DR1427.jpg,Diabetic Retinopathy,1,test
Diabetic Retinopathy/DR702.jpg,Diabetic Retinopathy,1,test
Glaucoma/Glaucoma584.jpg,Glaucoma,3,test
Myopia/Myopia338.jpg,Myopia,6,test
Myopia/Myopia389.jpg,Myopia,6,test
Glaucoma/Glaucoma773.jpg,Glaucoma,3,test
Macular Scar/Macular Scar49.jpg,Macular Scar,5,test
Healthy/Healthy41.jpg,Healthy,4,test
Myopia/Myopia145.jpg,Myopia,6,test
Macular Scar/Macular Scar84.jpg,Macular Scar,5,test
Diabetic Retinopathy/DR1039.jpg,Diabetic Retinopathy,1,test
Healthy/Healthy635.jpg,Healthy,4,test
Glaucoma/Glaucoma427.jpg,Glaucoma,3,test
Diabetic Retinopathy/DR1294.jpg,Diabetic Retinopathy,1,test
Glaucoma/Glaucoma993.jpg,Glaucoma,3,test
Diabetic Retinopathy/DR874.jpg,Diabetic Retinopathy,1,test
Glaucoma/Glaucoma679.jpg,Glaucoma,3,test
Retinal Detachment/Retinal Detachment121.jpg,Retinal Detachment,7,test
Diabetic Retinopathy/DR146.jpg,Diabetic Retinopathy,1,test
Healthy/Healthy695.jpg,Healthy,4,test
Diabetic Retinopathy/DR381.jpg,Diabetic Retinopathy,1,test
Glaucoma/Glaucoma1010.jpg,Glaucoma,3,test
Healthy/Healthy186.jpg,Healthy,4,test
Retinitis Pigmentosa/Retinitis Pigmentosa129.jpg,Retinitis Pigmentosa,8,test
Healthy/Healthy52.jpg,Healthy,4,test
Macular Scar/Macular Scar356.jpg,Macular Scar,5,test
Diabetic Retinopathy/DR990.jpg,Diabetic Retinopathy,1,test
Myopia/Myopia290.jpg,Myopia,6,test
Diabetic Retinopathy/DR1122.jpg,Diabetic Retinopathy,1,test
Disc Edema/Disc Edema109.jpg,Disc Edema,2,test
Disc Edema/Disc Edema71.jpg,Disc Edema,2,test
Glaucoma/Glaucoma467.jpg,Glaucoma,3,test
Diabetic Retinopathy/DR1214.jpg,Diabetic Retinopathy,1,test
Diabetic Retinopathy/DR25.jpg,Diabetic Retinopathy,1,test
Myopia/Myopia35.jpg,Myopia,6,test
Diabetic Retinopathy/DR1378.jpg,Diabetic Retinopathy,1,test
Diabetic Retinopathy/DR307.jpg,Diabetic Retinopathy,1,test
Myopia/Myopia66.jpg,Myopia,6,test
Healthy/Healthy993.jpg,Healthy,4,test
Glaucoma/Glaucoma311.jpg,Glaucoma,3,test
Macular Scar/Macular Scar140.jpg,Macular Scar,5,test
Central Serous Chorioretinopathy [Color Fundus]/CSCR92.jpg,Central Serous Chorioretinopathy [Color Fundus],0,test
Myopia/Myopia387.jpg,Myopia,6,test
Glaucoma/Glaucoma319.jpg,Glaucoma,3,test
Diabetic Retinopathy/DR1328.jpg,Diabetic Retinopathy,1,test
Healthy/Healthy150.jpg,Healthy,4,test
Diabetic Retinopathy/DR600.jpg,Diabetic Retinopathy,1,test
Diabetic Retinopathy/DR1349.jpg,Diabetic Retinopathy,1,test
Glaucoma/Glaucoma71.jpg,Glaucoma,3,test
Glaucoma/Glaucoma1006.jpg,Glaucoma,3,test
Healthy/Healthy907.jpg,Healthy,4,test
Diabetic Retinopathy/DR340.jpg,Diabetic Retinopathy,1,test
Myopia/Myopia167.jpg,Myopia,6,test
Glaucoma/Glaucoma150.jpg,Glaucoma,3,test
Glaucoma/Glaucoma154.jpg,Glaucoma,3,test
Diabetic Retinopathy/DR24.jpg,Diabetic Retinopathy,1,test
Macular Scar/Macular Scar122.jpg,Macular Scar,5,test
Glaucoma/Glaucoma822.jpg,Glaucoma,3,test
Diabetic Retinopathy/DR1396.jpg,Diabetic Retinopathy,1,test
Healthy/Healthy129.jpg,Healthy,4,test
Macular Scar/Macular Scar223.jpg,Macular Scar,5,test
Myopia/Myopia271.jpg,Myopia,6,test
Glaucoma/Glaucoma895.jpg,Glaucoma,3,test
Macular Scar/Macular Scar60.jpg,Macular Scar,5,test
Healthy/Healthy228.jpg,Healthy,4,test
Glaucoma/Glaucoma734.jpg,Glaucoma,3,test
Diabetic Retinopathy/DR729.jpg,Diabetic Retinopathy,1,test
Healthy/Healthy831.jpg,Healthy,4,test
Glaucoma/Glaucoma864.jpg,Glaucoma,3,test
Glaucoma/Glaucoma1072.jpg,Glaucoma,3,test
Macular Scar/Macular Scar333.jpg,Macular Scar,5,test
Healthy/Healthy330.jpg,Healthy,4,test
Central Serous Chorioretinopathy [Color Fundus]/CSCR32.jpg,Central Serous Chorioretinopathy [Color Fundus],0,test
Retinitis Pigmentosa/Retinitis Pigmentosa132.jpg,Retinitis Pigmentosa,8,test
Glaucoma/Glaucoma313.jpg,Glaucoma,3,test
Glaucoma/Glaucoma989.jpg,Glaucoma,3,test
Retinitis Pigmentosa/Retinitis Pigmentosa113.jpg,Retinitis Pigmentosa,8,test
Diabetic Retinopathy/DR1488.jpg,Diabetic Retinopathy,1,test
Glaucoma/Glaucoma29.jpg,Glaucoma,3,test
Myopia/Myopia243.jpg,Myopia,6,test
Diabetic Retinopathy/DR1275.jpg,Diabetic Retinopathy,1,test
Healthy/Healthy79.jpg,Healthy,4,test
Glaucoma/Glaucoma1163.jpg,Glaucoma,3,test
Myopia/Myopia151.jpg,Myopia,6,test
Diabetic Retinopathy/DR608.jpg,Diabetic Retinopathy,1,test
Glaucoma/Glaucoma771.jpg,Glaucoma,3,test
Macular Scar/Macular Scar82.jpg,Macular Scar,5,test
Glaucoma/Glaucoma260.jpg,Glaucoma,3,test
Diabetic Retinopathy/DR1408.jpg,Diabetic Retinopathy,1,test
Diabetic Retinopathy/DR1193.jpg,Diabetic Retinopathy,1,test
Disc Edema/Disc Edema36.jpg,Disc Edema,2,test
Retinitis Pigmentosa/Retinitis Pigmentosa65.jpg,Retinitis Pigmentosa,8,test
Healthy/Healthy24.jpg,Healthy,4,test
Glaucoma/Glaucoma83.jpg,Glaucoma,3,test
Healthy/Healthy853.jpg,Healthy,4,test
Macular Scar/Macular Scar255.jpg,Macular Scar,5,test
Healthy/Healthy13.jpg,Healthy,4,test
Healthy/Healthy568.jpg,Healthy,4,test
Central Serous Chorioretinopathy [Color Fundus]/CSCR7.jpg,Central Serous Chorioretinopathy [Color Fundus],0,test
Retinitis Pigmentosa/Retinitis Pigmentosa63.jpg,Retinitis Pigmentosa,8,test
Myopia/Myopia480.jpg,Myopia,6,test
Healthy/Healthy856.jpg,Healthy,4,test
Diabetic Retinopathy/DR715.jpg,Diabetic Retinopathy,1,test
Glaucoma/Glaucoma867.jpg,Glaucoma,3,test
Diabetic Retinopathy/DR1370.jpg,Diabetic Retinopathy,1,test
Glaucoma/Glaucoma473.jpg,Glaucoma,3,test
Healthy/Healthy783.jpg,Healthy,4,test
Disc Edema/Disc Edema106.jpg,Disc Edema,2,test
Healthy/Healthy802.jpg,Healthy,4,test
Diabetic Retinopathy/DR1270.jpg,Diabetic Retinopathy,1,test
Myopia/Myopia319.jpg,Myopia,6,test
Diabetic Retinopathy/DR517.jpg,Diabetic Retinopathy,1,test
Diabetic Retinopathy/DR887.jpg,Diabetic Retinopathy,1,test
Macular Scar/Macular Scar371.jpg,Macular Scar,5,test
Retinitis Pigmentosa/Retinitis Pigmentosa127.jpg,Retinitis Pigmentosa,8,test
Diabetic Retinopathy/DR649.jpg,Diabetic Retinopathy,1,test
Healthy/Healthy10.jpg,Healthy,4,test
Diabetic Retinopathy/DR1299.jpg,Diabetic Retinopathy,1,test
Diabetic Retinopathy/DR456.jpg,Diabetic Retinopathy,1,test
Glaucoma/Glaucoma574.jpg,Glaucoma,3,test
Glaucoma/Glaucoma1255.jpg,Glaucoma,3,test
Glaucoma/Glaucoma201.jpg,Glaucoma,3,test
Glaucoma/Glaucoma1014.jpg,Glaucoma,3,test
Healthy/Healthy273.jpg,Healthy,4,test
Diabetic Retinopathy/DR672.jpg,Diabetic Retinopathy,1,test
Healthy/Healthy553.jpg,Healthy,4,test
Diabetic Retinopathy/DR60.jpg,Diabetic Retinopathy,1,test
Myopia/Myopia176.jpg,Myopia,6,test
Diabetic Retinopathy/DR652.jpg,Diabetic Retinopathy,1,test
Diabetic Retinopathy/DR469.jpg,Diabetic Retinopathy,1,test
Diabetic Retinopathy/DR1085.jpg,Diabetic Retinopathy,1,test
Macular Scar/Macular Scar68.jpg,Macular Scar,5,test
Glaucoma/Glaucoma137.jpg,Glaucoma,3,test
Diabetic Retinopathy/DR1446.jpg,Diabetic Retinopathy,1,test
Glaucoma/Glaucoma1207.jpg,Glaucoma,3,test
Healthy/Healthy282.jpg,Healthy,4,test
Glaucoma/Glaucoma329.jpg,Glaucoma,3,test
Healthy/Healthy520.jpg,Healthy,4,test
Diabetic Retinopathy/DR1261.jpg,Diabetic Retinopathy,1,test
Diabetic Retinopathy/DR417.jpg,Diabetic Retinopathy,1,test
Diabetic Retinopathy/DR1344.jpg,Diabetic Retinopathy,1,test
Glaucoma/Glaucoma159.jpg,Glaucoma,3,test
Glaucoma/Glaucoma651.jpg,Glaucoma,3,test
Disc Edema/Disc Edema28.jpg,Disc Edema,2,test
Diabetic Retinopathy/DR1106.jpg,Diabetic Retinopathy,1,test
Diabetic Retinopathy/DR1382.jpg,Diabetic Retinopathy,1,test
Myopia/Myopia216.jpg,Myopia,6,test
Myopia/Myopia347.jpg,Myopia,6,test
Healthy/Healthy974.jpg,Healthy,4,test
Healthy/Healthy132.jpg,Healthy,4,test
Glaucoma/Glaucoma850.jpg,Glaucoma,3,test
Diabetic Retinopathy/DR1515.jpg,Diabetic Retinopathy,1,test
Glaucoma/Glaucoma279.jpg,Glaucoma,3,test
Myopia/Myopia15.jpg,Myopia,6,test
Glaucoma/Glaucoma103.jpg,Glaucoma,3,test
Retinitis Pigmentosa/Retinitis Pigmentosa92.jpg,Retinitis Pigmentosa,8,test
Macular Scar/Macular Scar11.jpg,Macular Scar,5,test
Diabetic Retinopathy/DR778.jpg,Diabetic Retinopathy,1,test
Glaucoma/Glaucoma507.jpg,Glaucoma,3,test
Glaucoma/Glaucoma667.jpg,Glaucoma,3,test
Retinitis Pigmentosa/Retinitis Pigmentosa50.jpg,Retinitis Pigmentosa,8,test
Healthy/Healthy224.jpg,Healthy,4,test
Diabetic Retinopathy/DR682.jpg,Diabetic Retinopathy,1,test
Glaucoma/Glaucoma449.jpg,Glaucoma,3,test
Glaucoma/Glaucoma207.jpg,Glaucoma,3,test
Diabetic Retinopathy/DR999.jpg,Diabetic Retinopathy,1,test
Disc Edema/Disc Edema10.jpg,Disc Edema,2,test
Healthy/Healthy780.jpg,Healthy,4,test
Healthy/Healthy660.jpg,Healthy,4,test
Diabetic Retinopathy/DR117.jpg,Diabetic Retinopathy,1,test
Myopia/Myopia344.jpg,Myopia,6,test
Healthy/Healthy166.jpg,Healthy,4,test
Glaucoma/Glaucoma1274.jpg,Glaucoma,3,test
Glaucoma/Glaucoma197.jpg,Glaucoma,3,test
Healthy/Healthy451.jpg,Healthy,4,test
Myopia/Myopia450.jpg,Myopia,6,test
Myopia/Myopia429.jpg,Myopia,6,test
Macular Scar/Macular Scar226.jpg,Macular Scar,5,test
Myopia/Myopia457.jpg,Myopia,6,test
Glaucoma/Glaucoma1346.jpg,Glaucoma,3,test
Glaucoma/Glaucoma987.jpg,Glaucoma,3,test
Healthy/Healthy682.jpg,Healthy,4,test
Glaucoma/Glaucoma825.jpg,Glaucoma,3,test
Glaucoma/Glaucoma462.jpg,Glaucoma,3,test
Macular Scar/Macular Scar338.jpg,Macular Scar,5,test
Healthy/Healthy992.jpg,Healthy,4,test
Retinitis Pigmentosa/Retinitis Pigmentosa54.jpg,Retinitis Pigmentosa,8,test
Diabetic Retinopathy/DR796.jpg,Diabetic Retinopathy,1,test
Glaucoma/Glaucoma720.jpg,Glaucoma,3,test
Diabetic Retinopathy/DR829.jpg,Diabetic Retinopathy,1,test
Healthy/Healthy960.jpg,Healthy,4,test
Healthy/Healthy275.jpg,Healthy,4,test
Diabetic Retinopathy/DR168.jpg,Diabetic Retinopathy,1,test
Disc Edema/Disc Edema87.jpg,Disc Edema,2,test
Diabetic Retinopathy/DR1312.jpg,Diabetic Retinopathy,1,test
Glaucoma/Glaucoma906.jpg,Glaucoma,3,test
Diabetic Retinopathy/DR898.jpg,Diabetic Retinopathy,1,test
Healthy/Healthy850.jpg,Healthy,4,test
Diabetic Retinopathy/DR1180.jpg,Diabetic Retinopathy,1,test
Myopia/Myopia92.jpg,Myopia,6,test
Healthy/Healthy545.jpg,Healthy,4,test
Diabetic Retinopathy/DR614.jpg,Diabetic Retinopathy,1,test
Glaucoma/Glaucoma844.jpg,Glaucoma,3,test
Healthy/Healthy961.jpg,Healthy,4,test
Myopia/Myopia372.jpg,Myopia,6,test
Macular Scar/Macular Scar383.jpg,Macular Scar,5,test
Myopia/Myopia1.jpg,Myopia,6,test
Glaucoma/Glaucoma221.jpg,Glaucoma,3,test
Healthy/Healthy301.jpg,Healthy,4,test
Glaucoma/Glaucoma1012.jpg,Glaucoma,3,test
Glaucoma/Glaucoma794.jpg,Glaucoma,3,test
Glaucoma/Glaucoma889.jpg,Glaucoma,3,test
Healthy/Healthy945.jpg,Healthy,4,test
Diabetic Retinopathy/DR1383.jpg,Diabetic Retinopathy,1,test
Healthy/Healthy116.jpg,Healthy,4,test
Healthy/Healthy982.jpg,Healthy,4,test
Diabetic Retinopathy/DR70.jpg,Diabetic Retinopathy,1,test
Glaucoma/Glaucoma55.jpg,Glaucoma,3,test
Glaucoma/Glaucoma66.jpg,Glaucoma,3,test
Healthy/Healthy414.jpg,Healthy,4,test
Glaucoma/Glaucoma1301.jpg,Glaucoma,3,test
Diabetic Retinopathy/DR975.jpg,Diabetic Retinopathy,1,test
Macular Scar/Macular Scar275.jpg,Macular Scar,5,test
Healthy/Healthy419.jpg,Healthy,4,test
Macular Scar/Macular Scar115.jpg,Macular Scar,5,test
Healthy/Healthy649.jpg,Healthy,4,test
Myopia/Myopia286.jpg,Myopia,6,test
Macular Scar/Macular Scar429.jpg,Macular Scar,5,test
Myopia/Myopia170.jpg,Myopia,6,test
Diabetic Retinopathy/DR451.jpg,Diabetic Retinopathy,1,test
Healthy/Healthy68.jpg,Healthy,4,test
Macular Scar/Macular Scar186.jpg,Macular Scar,5,test
Glaucoma/Glaucoma869.jpg,Glaucoma,3,test
Healthy/Healthy348.jpg,Healthy,4,test
Diabetic Retinopathy/DR1204.jpg,Diabetic Retinopathy,1,test
Myopia/Myopia150.jpg,Myopia,6,test
Diabetic Retinopathy/DR477.jpg,Diabetic Retinopathy,1,test
Diabetic Retinopathy/DR367.jpg,Diabetic Retinopathy,1,test
Macular Scar/Macular Scar155.jpg,Macular Scar,5,test
Diabetic Retinopathy/DR1022.jpg,Diabetic Retinopathy,1,test
Glaucoma/Glaucoma1315.jpg,Glaucoma,3,test
Retinal Detachment/Retinal Detachment42.jpg,Retinal Detachment,7,test
Healthy/Healthy396.jpg,Healthy,4,test
Healthy/Healthy203.jpg,Healthy,4,test
Glaucoma/Glaucoma1087.jpg,Glaucoma,3,test
Retinal Detachment/Retinal Detachment62.jpg,Retinal Detachment,7,test
Retinitis Pigmentosa/Retinitis Pigmentosa88.jpg,Retinitis Pigmentosa,8,test
Healthy/Healthy488.jpg,Healthy,4,test
Diabetic Retinopathy/DR326.jpg,Diabetic Retinopathy,1,test
Glaucoma/Glaucoma81.jpg,Glaucoma,3,test
Macular Scar/Macular Scar375.jpg,Macular Scar,5,test
Glaucoma/Glaucoma632.jpg,Glaucoma,3,test
Macular Scar/Macular Scar244.jpg,Macular Scar,5,test
Retinal Detachment/Retinal Detachment43.jpg,Retinal Detachment,7,test
Healthy/Healthy174.jpg,Healthy,4,test
Healthy/Healthy646.jpg,Healthy,4,test
Diabetic Retinopathy/DR631.jpg,Diabetic Retinopathy,1,test
Healthy/Healthy860.jpg,Healthy,4,test
Healthy/Healthy729.jpg,Healthy,4,test
Healthy/Healthy793.jpg,Healthy,4,test
Healthy/Healthy320.jpg,Healthy,4,test
Macular Scar/Macular Scar142.jpg,Macular Scar,5,test
Healthy/Healthy416.jpg,Healthy,4,test
Diabetic Retinopathy/DR197.jpg,Diabetic Retinopathy,1,test
Retinitis Pigmentosa/Retinitis Pigmentosa52.jpg,Retinitis Pigmentosa,8,test
Glaucoma/Glaucoma861.jpg,Glaucoma,3,test
Healthy/Healthy658.jpg,Healthy,4,test
Diabetic Retinopathy/DR1255.jpg,Diabetic Retinopathy,1,test
Healthy/Healthy362.jpg,Healthy,4,test
Myopia/Myopia431.jpg,Myopia,6,test
Retinitis Pigmentosa/Retinitis Pigmentosa53.jpg,Retinitis Pigmentosa,8,test
Glaucoma/Glaucoma531.jpg,Glaucoma,3,test
Diabetic Retinopathy/DR105.jpg,Diabetic Retinopathy,1,test
Diabetic Retinopathy/DR1467.jpg,Diabetic Retinopathy,1,test
Healthy/Healthy996.jpg,Healthy,4,test
Glaucoma/Glaucoma258.jpg,Glaucoma,3,test
Diabetic Retinopathy/DR92.jpg,Diabetic Retinopathy,1,test
Diabetic Retinopathy/DR1481.jpg,Diabetic Retinopathy,1,test
Healthy/Healthy700.jpg,Healthy,4,test
Myopia/Myopia38.jpg,Myopia,6,test
Diabetic Retinopathy/DR1211.jpg,Diabetic Retinopathy,1,test
Glaucoma/Glaucoma492.jpg,Glaucoma,3,test
Diabetic Retinopathy/DR910.jpg,Diabetic Retinopathy,1,test
Macular Scar/Macular Scar277.jpg,Macular Scar,5,test
Glaucoma/Glaucoma727.jpg,Glaucoma,3,test
Diabetic Retinopathy/DR86.jpg,Diabetic Retinopathy,1,test
Glaucoma/Glaucoma868.jpg,Glaucoma,3,test
Retinal Detachment/Retinal Detachment40.jpg,Retinal Detachment,7,test
Healthy/Healthy830.jpg,Healthy,4,test
Disc Edema/Disc Edema115.jpg,Disc Edema,2,test
Diabetic Retinopathy/DR191.jpg,Diabetic Retinopathy,1,test
Healthy/Healthy269.jpg,Healthy,4,test
Diabetic Retinopathy/DR415.jpg,Diabetic Retinopathy,1,test
Healthy/Healthy777.jpg,Healthy,4,test
Diabetic Retinopathy/DR110.jpg,Diabetic Retinopathy,1,test
Glaucoma/Glaucoma967.jpg,Glaucoma,3,test
Healthy/Healthy538.jpg,Healthy,4,test
Diabetic Retinopathy/DR1308.jpg,Diabetic Retinopathy,1,test
Healthy/Healthy882.jpg,Healthy,4,test
Myopia/Myopia53.jpg,Myopia,6,test
Diabetic Retinopathy/DR1487.jpg,Diabetic Retinopathy,1,test
Diabetic Retinopathy/DR468.jpg,Diabetic Retinopathy,1,test
Healthy/Healthy543.jpg,Healthy,4,test
Myopia/Myopia269.jpg,Myopia,6,test
Myopia/Myopia270.jpg,Myopia,6,test
Diabetic Retinopathy/DR772.jpg,Diabetic Retinopathy,1,test
Diabetic Retinopathy/DR646.jpg,Diabetic Retinopathy,1,test
Diabetic Retinopathy/DR290.jpg,Diabetic Retinopathy,1,test
Disc Edema/Disc Edema37.jpg,Disc Edema,2,test
Glaucoma/Glaucoma776.jpg,Glaucoma,3,test
Healthy/Healthy511.jpg,Healthy,4,test
Myopia/Myopia31.jpg,Myopia,6,test
Healthy/Healthy914.jpg,Healthy,4,test
Diabetic Retinopathy/DR845.jpg,Diabetic Retinopathy,1,test
Healthy/Healthy670.jpg,Healthy,4,test
Healthy/Healthy291.jpg,Healthy,4,test
Glaucoma/Glaucoma1267.jpg,Glaucoma,3,test
Myopia/Myopia399.jpg,Myopia,6,test
Diabetic Retinopathy/DR1376.jpg,Diabetic Retinopathy,1,test
Glaucoma/Glaucoma1258.jpg,Glaucoma,3,test
Glaucoma/Glaucoma1198.jpg,Glaucoma,3,test
Retinitis Pigmentosa/Retinitis Pigmentosa55.jpg,Retinitis Pigmentosa,8,test
Macular Scar/Macular Scar345.jpg,Macular Scar,5,test
Glaucoma/Glaucoma542.jpg,Glaucoma,3,test
Diabetic Retinopathy/DR77.jpg,Diabetic Retinopathy,1,test
Macular Scar/Macular Scar420.jpg,Macular Scar,5,test
Diabetic Retinopathy/DR877.jpg,Diabetic Retinopathy,1,test
Healthy/Healthy651.jpg,Healthy,4,test
Diabetic Retinopathy/DR1364.jpg,Diabetic Retinopathy,1,test
Glaucoma/Glaucoma436.jpg,Glaucoma,3,test
Healthy/Healthy279.jpg,Healthy,4,test
Healthy/Healthy316.jpg,Healthy,4,test
Glaucoma/Glaucoma371.jpg,Glaucoma,3,test
Diabetic Retinopathy/DR1147.jpg,Diabetic Retinopathy,1,test
Diabetic Retinopathy/DR836.jpg,Diabetic Retinopathy,1,test
Glaucoma/Glaucoma332.jpg,Glaucoma,3,test
Diabetic Retinopathy/DR1181.jpg,Diabetic Retinopathy,1,test
Myopia/Myopia403.jpg,Myopia,6,test
Diabetic Retinopathy/DR116.jpg,Diabetic Retinopathy,1,test
Diabetic Retinopathy/DR734.jpg,Diabetic Retinopathy,1,test
Glaucoma/Glaucoma222.jpg,Glaucoma,3,test
Diabetic Retinopathy/DR1131.jpg,Diabetic Retinopathy,1,test
Diabetic Retinopathy/DR213.jpg,Diabetic Retinopathy,1,test
Macular Scar/Macular Scar355.jpg,Macular Scar,5,test
Diabetic Retinopathy/DR268.jpg,Diabetic Retinopathy,1,test
Myopia/Myopia481.jpg,Myopia,6,test
Macular Scar/Macular Scar361.jpg,Macular Scar,5,test
Glaucoma/Glaucoma782.jpg,Glaucoma,3,test
Glaucoma/Glaucoma494.jpg,Glaucoma,3,test
Diabetic Retinopathy/DR1009.jpg,Diabetic Retinopathy,1,test
Diabetic Retinopathy/DR1157.jpg,Diabetic Retinopathy,1,test
Glaucoma/Glaucoma949.jpg,Glaucoma,3,test
Myopia/Myopia114.jpg,Myopia,6,test
Diabetic Retinopathy/DR11.jpg,Diabetic Retinopathy,1,test
Diabetic Retinopathy/DR375.jpg,Diabetic Retinopathy,1,test
Myopia/Myopia255.jpg,Myopia,6,test
Macular Scar/Macular Scar386.jpg,Macular Scar,5,test
Myopia/Myopia49.jpg,Myopia,6,test
Diabetic Retinopathy/DR459.jpg,Diabetic Retinopathy,1,test
Diabetic Retinopathy/DR1283.jpg,Diabetic Retinopathy,1,test
Macular Scar/Macular Scar241.jpg,Macular Scar,5,test
Macular Scar/Macular Scar413.jpg,Macular Scar,5,test
Myopia/Myopia174.jpg,Myopia,6,test
Diabetic Retinopathy/DR1068.jpg,Diabetic Retinopathy,1,test
Healthy/Healthy685.jpg,Healthy,4,test
Diabetic Retinopathy/DR725.jpg,Diabetic Retinopathy,1,test
Retinal Detachment/Retinal Detachment36.jpg,Retinal Detachment,7,test
Glaucoma/Glaucoma1275.jpg,Glaucoma,3,test
Glaucoma/Glaucoma140.jpg,Glaucoma,3,test
Healthy/Healthy723.jpg,Healthy,4,test
Glaucoma/Glaucoma1075.jpg,Glaucoma,3,test
Retinal Detachment/Retinal Detachment37.jpg,Retinal Detachment,7,test
Central Serous Chorioretinopathy [Color Fundus]/CSCR20.jpg,Central Serous Chorioretinopathy [Color Fundus],0,test
Healthy/Healthy859.jpg,Healthy,4,test
Glaucoma/Glaucoma518.jpg,Glaucoma,3,test
Myopia/Myopia138.jpg,Myopia,6,test
Glaucoma/Glaucoma481.jpg,Glaucoma,3,test
Disc Edema/Disc Edema18.jpg,Disc Edema,2,test
Diabetic Retinopathy/DR920.jpg,Diabetic Retinopathy,1,test
Healthy/Healthy22.jpg,Healthy,4,test
Healthy/Healthy990.jpg,Healthy,4,test
Glaucoma/Glaucoma314.jpg,Glaucoma,3,test
Glaucoma/Glaucoma1232.jpg,Glaucoma,3,test
Glaucoma/Glaucoma1131.jpg,Glaucoma,3,test
